acceptable,case,design_load_kpa,duration,glass_all,governing_LR_kpa,lite1_construction,lite1_glass,lite1_nominal,lite2_construction,lite2_glass,lite2_nominal,lite3_nominal,long_m,short_m,support_family
True,double_ig_momo,3.0,short,,6.434597239096985,monolithic,FT,6,monolithic,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,8.73834192963788,monolithic,FT,6,monolithic,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,8.44594594594595,monolithic,FT,8,monolithic,AN,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,9.059912912648555,monolithic,FT,8,monolithic,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.025010845804802,monolithic,FT,8,monolithic,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,13.15789473684211,monolithic,FT,10,monolithic,AN,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.653509654537087,monolithic,FT,10,monolithic,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,14.156113926013367,monolithic,FT,10,monolithic,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,9.500000000000004,monolithic,FT,6,monolithic,HS,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.22573475428427,monolithic,FT,6,monolithic,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.602849666311972,monolithic,FT,6,monolithic,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.047297297297305,monolithic,FT,8,monolithic,HS,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.21383453403225,monolithic,FT,8,monolithic,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,20.947520607029123,monolithic,FT,8,monolithic,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,25.00000000000001,monolithic,FT,10,monolithic,HS,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,24.041668343620465,monolithic,FT,10,monolithic,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,26.896616459425395,monolithic,FT,10,monolithic,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.000000000000007,monolithic,FT,6,monolithic,FT,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.164550060749146,monolithic,FT,6,monolithic,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,31.45803094669637,monolithic,FT,6,monolithic,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.164550060749146,monolithic,FT,8,monolithic,FT,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,32.615686485534795,monolithic,FT,8,monolithic,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,39.69003904489729,monolithic,FT,8,monolithic,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,31.45803094669637,monolithic,FT,10,monolithic,FT,6,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,39.69003904489729,monolithic,FT,10,monolithic,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,50.96201013364812,monolithic,FT,10,monolithic,FT,10,,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.3146569960538432,,,3,,,2.5,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.5744028719698535,,,3,,,2.5,4,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.005484195516443,,,3,,,2.5,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.6400588370062081,,,3,,,3,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.8366011088225163,,,3,,,3,4,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.2333659248717397,,,3,,,3,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.8366011088225163,,,3,,,4,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.3516960634723927,,,3,,,4,4,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.6810452474209665,,,3,,,4,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.5744028719698535,,,4,,,2.5,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.0894978266197297,,,4,,,2.5,4,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.45316351806567,,,4,,,2.5,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,1.8366011088225163,,,4,,,3,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.3516960634723927,,,4,,,3,4,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.6810452474209665,,,4,,,3,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.3516960634723927,,,4,,,4,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.8667910181222687,,,4,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.128724569970193,,,4,,,4,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.005484195516443,,,5,,,2.5,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.45316351806567,,,5,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.090302703054663,,,5,,,2.5,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.2333659248717397,,,5,,,3,3,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.6810452474209665,,,5,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.3181844324099594,,,5,,,3,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.6810452474209665,,,5,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.128724569970193,,,5,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.765863754959186,,,5,,,4,5,1.5,1.2,monolithic_four_sides
False,triple_ig,3.0,short,HS,2.6293139921076865,,,3,,,2.5,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,3.148805743939707,,,3,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.010968391032886,,,3,,,2.5,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,3.2801176740124163,,,3,,,3,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,3.6732022176450325,,,3,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.466731849743479,,,3,,,3,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,3.6732022176450325,,,3,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.703392126944785,,,3,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.362090494841933,,,3,,,4,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,3.148805743939707,,,4,,,2.5,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.178995653239459,,,4,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.90632703613134,,,4,,,2.5,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,3.6732022176450325,,,4,,,3,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.703392126944785,,,4,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.362090494841933,,,4,,,3,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.703392126944785,,,4,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.733582036244537,,,4,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.257449139940386,,,4,,,4,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.010968391032886,,,5,,,2.5,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.90632703613134,,,5,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.180605406109326,,,5,,,2.5,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.466731849743479,,,5,,,3,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.362090494841933,,,5,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.636368864819919,,,5,,,3,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.362090494841933,,,5,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.257449139940386,,,5,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,HS,7.531727509918372,,,5,,,4,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,5.258627984215373,,,3,,,2.5,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,6.297611487879414,,,3,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,8.021936782065772,,,3,,,2.5,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,6.5602353480248325,,,3,,,3,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,7.346404435290065,,,3,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,8.933463699486959,,,3,,,3,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,7.346404435290065,,,3,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,9.40678425388957,,,3,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,10.724180989683866,,,3,,,4,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,6.297611487879414,,,4,,,2.5,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,8.357991306478919,,,4,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,9.81265407226268,,,4,,,2.5,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,7.346404435290065,,,4,,,3,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,9.40678425388957,,,4,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,10.724180989683866,,,4,,,3,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,9.40678425388957,,,4,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,11.467164072489075,,,4,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,12.514898279880772,,,4,,,4,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,8.021936782065772,,,5,,,2.5,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,9.81265407226268,,,5,,,2.5,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,12.361210812218651,,,5,,,2.5,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,8.933463699486959,,,5,,,3,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,10.724180989683866,,,5,,,3,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,13.272737729639838,,,5,,,3,5,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,10.724180989683866,,,5,,,4,3,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,12.514898279880772,,,5,,,4,4,1.5,1.2,monolithic_four_sides
True,triple_ig,3.0,short,FT,15.063455019836743,,,5,,,4,5,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.127840909090909,monolithic,AN,6,laminated,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.4567901234567895,monolithic,AN,6,laminated,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,3.975770925110132,monolithic,AN,6,laminated,AN,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,7.22,monolithic,AN,8,laminated,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.623052959501558,monolithic,AN,8,laminated,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.48447204968944,monolithic,AN,8,laminated,AN,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.44594594594595,monolithic,AN,6,laminated,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.408779149519889,monolithic,AN,6,laminated,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.3932941752325,monolithic,AN,6,laminated,HS,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.059912912648555,monolithic,AN,8,laminated,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,11.870889581169953,monolithic,AN,8,laminated,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.467218771566596,monolithic,AN,8,laminated,HS,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.44594594594595,monolithic,AN,6,laminated,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,13.15789473684211,monolithic,AN,6,laminated,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,16.786588350465,monolithic,AN,6,laminated,FT,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.059912912648555,monolithic,AN,8,laminated,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,12.653509654537087,monolithic,AN,8,laminated,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,18.934437543133193,monolithic,AN,8,laminated,FT,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.69760101010101,monolithic,HS,6,laminated,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.951989026063099,monolithic,HS,6,laminated,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.417523250122369,monolithic,HS,6,laminated,AN,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.022222222222222,monolithic,HS,8,laminated,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.247836621668397,monolithic,HS,8,laminated,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.982746721877156,monolithic,HS,8,laminated,AN,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.255681818181818,monolithic,HS,6,laminated,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.913580246913579,monolithic,HS,6,laminated,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,7.951541850220264,monolithic,HS,6,laminated,HS,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,14.44,monolithic,HS,8,laminated,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,11.246105919003115,monolithic,HS,8,laminated,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.96894409937888,monolithic,HS,8,laminated,HS,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,16.047297297297305,monolithic,HS,6,laminated,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,18.817558299039778,monolithic,HS,6,laminated,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,16.786588350465,monolithic,HS,6,laminated,FT,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,17.21383453403225,monolithic,HS,8,laminated,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,23.741779162339906,monolithic,HS,8,laminated,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,18.934437543133193,monolithic,HS,8,laminated,FT,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.69760101010101,monolithic,FT,6,laminated,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.951989026063099,monolithic,FT,6,laminated,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.417523250122369,monolithic,FT,6,laminated,AN,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.022222222222222,monolithic,FT,8,laminated,AN,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.247836621668397,monolithic,FT,8,laminated,AN,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.982746721877156,monolithic,FT,8,laminated,AN,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.825441919191919,monolithic,FT,6,laminated,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.408779149519889,monolithic,FT,6,laminated,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.3932941752325,monolithic,FT,6,laminated,HS,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,15.242222222222221,monolithic,FT,8,laminated,HS,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,11.870889581169953,monolithic,FT,8,laminated,HS,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.467218771566596,monolithic,FT,8,laminated,HS,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,20.511363636363637,monolithic,FT,6,laminated,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,17.827160493827158,monolithic,FT,6,laminated,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,15.903083700440527,monolithic,FT,6,laminated,FT,12,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,28.88,monolithic,FT,8,laminated,FT,8,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,22.49221183800623,monolithic,FT,8,laminated,FT,10,,1.5,1.2,monolithic_four_sides
True,double_ig_molg,3.0,short,,17.93788819875776,monolithic,FT,8,laminated,FT,12,,1.5,1.2,monolithic_four_sides
False,single_monolithic,3.0,short,,0.9305555555555557,monolithic,AN,3,,,,,1.8,1.2,monolithic_four_sides
False,single_monolithic,3.0,short,,1.6265930516249807,monolithic,AN,4,,,,,1.8,1.2,monolithic_four_sides
False,single_monolithic,3.0,short,,2.4982267431181886,monolithic,AN,5,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,3.6835708939268166,monolithic,AN,6,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,6.245729607824124,monolithic,AN,8,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,9.758952512225195,monolithic,AN,10,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,14.052891617604281,monolithic,AN,12,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,16,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,19,,,,,1.8,1.2,monolithic_four_sides
False,single_monolithic,3.0,short,,1.8611111111111114,monolithic,HS,3,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,3.2531861032499614,monolithic,HS,4,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,4.996453486236377,monolithic,HS,5,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,7.367141787853633,monolithic,HS,6,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,12.491459215648248,monolithic,HS,8,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,19.51790502445039,monolithic,HS,10,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,28.105783235208563,monolithic,HS,12,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,16,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,19,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,3.7222222222222228,monolithic,FT,3,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,6.506372206499923,monolithic,FT,4,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,9.992906972472754,monolithic,FT,5,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,14.734283575707266,monolithic,FT,6,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,24.982918431296497,monolithic,FT,8,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,39.03581004890078,monolithic,FT,10,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,56.211566470417125,monolithic,FT,12,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,16,,,,,1.8,1.2,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,19,,,,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,6.63042760906827,monolithic,AN,6,monolithic,AN,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,7.984597510002432,monolithic,AN,6,monolithic,AN,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,10.843280569139104,monolithic,AN,6,monolithic,AN,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,7.984597510002432,monolithic,AN,8,monolithic,AN,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.242313294083424,monolithic,AN,8,monolithic,AN,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,13.680774549848403,monolithic,AN,8,monolithic,AN,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,10.843280569139104,monolithic,AN,10,monolithic,AN,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,13.680774549848403,monolithic,AN,10,monolithic,AN,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.56611452200535,monolithic,AN,10,monolithic,AN,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,7.367141787853633,monolithic,AN,6,monolithic,HS,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.444496263266274,monolithic,AN,6,monolithic,HS,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.38721523119377,monolithic,AN,6,monolithic,HS,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,8.871775011113813,monolithic,AN,8,monolithic,HS,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.491459215648248,monolithic,AN,8,monolithic,HS,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.4461720888942,monolithic,AN,8,monolithic,HS,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.048089521265672,monolithic,AN,10,monolithic,HS,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.200860610942671,monolithic,AN,10,monolithic,HS,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.51790502445039,monolithic,AN,10,monolithic,HS,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,7.367141787853633,monolithic,AN,6,monolithic,FT,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.444496263266274,monolithic,AN,6,monolithic,FT,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.38721523119377,monolithic,AN,6,monolithic,FT,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,8.871775011113813,monolithic,AN,8,monolithic,FT,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.491459215648248,monolithic,AN,8,monolithic,FT,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.4461720888942,monolithic,AN,8,monolithic,FT,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.048089521265672,monolithic,AN,10,monolithic,FT,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.200860610942671,monolithic,AN,10,monolithic,FT,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.51790502445039,monolithic,AN,10,monolithic,FT,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,7.367141787853633,monolithic,HS,6,monolithic,AN,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,8.871775011113813,monolithic,HS,6,monolithic,AN,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.048089521265672,monolithic,HS,6,monolithic,AN,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.444496263266274,monolithic,HS,8,monolithic,AN,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,12.491459215648248,monolithic,HS,8,monolithic,AN,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.200860610942671,monolithic,HS,8,monolithic,AN,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.38721523119377,monolithic,HS,10,monolithic,AN,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.4461720888942,monolithic,HS,10,monolithic,AN,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.51790502445039,monolithic,HS,10,monolithic,AN,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,13.26085521813654,monolithic,HS,6,monolithic,HS,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.969195020004864,monolithic,HS,6,monolithic,HS,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,21.686561138278208,monolithic,HS,6,monolithic,HS,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.969195020004864,monolithic,HS,8,monolithic,HS,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.484626588166847,monolithic,HS,8,monolithic,HS,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,27.361549099696806,monolithic,HS,8,monolithic,HS,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,21.686561138278208,monolithic,HS,10,monolithic,HS,6,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,27.361549099696806,monolithic,HS,10,monolithic,HS,8,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,35.1322290440107,monolithic,HS,10,monolithic,HS,10,,1.8,1.2,monolithic_four_sides
True,double_ig_momo,3.0,short,,13.997569396921902,monolithic,HS,6,monolithic,FT,6,,1.8,1.2,monolithic_four_sides
